iter	Passed	Remaining
3902	211954	3046382
3903	212025	3046558
3904	212082	3046548
3905	212137	3046501
3906	212196	3046518
3907	212252	3046486
3908	212305	3046409
3909	212378	3046629
3910	212435	3046612
3911	212482	3046455
3912	212523	3046209
3913	212563	3045945
3914	212609	3045768
3915	212660	3045667
3916	212699	3045397
3917	212737	3045112
3918	212776	3044838
3919	212817	3044594
3920	212866	3044457
3921	212913	3044301
3922	212963	3044186
3923	213000	3043887
3924	213054	3043824
3925	213093	3043560
3926	213126	3043200
3927	213158	3042820
3928	213195	3042532
3929	213244	3042400
3930	213287	3042175
3931	213330	3041973
3932	213372	3041739
3933	213411	3041460
3934	213448	3041169
3935	213568	3042046
3936	213662	3042566
3937	213726	3042650
3938	213803	3042913
3939	213890	3043327
3940	213983	3043823
3941	214068	3044202
3942	214138	3044377
3943	214193	3044330
3944	214249	3044302
3945	214328	3044590
3946	214389	3044636
3947	214507	3045490
3948	214591	3045857
3949	214675	3046217
3950	214782	3046904
3951	214849	3047040
3952	214895	3046867
3953	214954	3046876
3954	215026	3047073
3955	215114	3047490
3956	215205	3047949
3957	215277	3048152
3958	215365	3048567
3959	215455	3049025
3960	215599	3050234
3961	215741	3051412
3962	215893	3052743
3963	216003	3053468
3964	216157	3054820
3965	216247	3055276
3966	216371	3056203
3967	216476	3056860
3968	216572	3057390
3969	216659	3057790
3970	216786	3058752
3971	216882	3059285
3972	216996	3060071
3973	217108	3060821
3974	217245	3061936
3975	217374	3062931
3976	217495	3063811
3977	217534	3063533
3978	217770	3066022
3979	217918	3067283
3980	217978	3067298
3981	218035	3067280
3982	218082	3067119
3983	218131	3066983
3984	218187	3066944
3985	218257	3067101
3986	218341	3067453
3987	218397	3067426
3988	218463	3067524
3989	218518	3067475
3990	218578	3067497
3991	218635	3067475
3992	218678	3067248
3993	218723	3067060
3994	218777	3066986
3995	218819	3066758
3996	218862	3066538
3997	218907	3066351
3998	218967	3066367
3999	219014	3066201
4000	219064	3066082
4001	219116	3065984
4002	219164	3065843
4003	219214	3065718
4004	219302	3066124
4005	219391	3066553
4006	219447	3066507
4007	219493	3066343
4008	219533	3066072
4009	219579	3065906
4010	219626	3065741
4011	219681	3065679
4012	219739	3065679
4013	219796	3065656
4014	219845	3065519
4015	219899	3065456
4016	219939	3065195
4017	219979	3064924
4018	220022	3064711
4019	220066	3064503
4020	220116	3064382
4021	220163	3064227
4022	220244	3064529
4023	220310	3064637
4024	220381	3064803
4025	220436	3064751
4026	220508	3064939
4027	220567	3064950
4028	220631	3065023
4029	220683	3064924
4030	220747	3064996
4031	220811	3065071
4032	220878	3065195
4033	220931	3065105
4034	220987	3065075
4035	221067	3065372
4036	221153	3065743
4037	221236	3066084
4038	221308	3066268
4039	221386	3066537
4040	221486	3067096
4041	221609	3067989
4042	221675	3068093
4043	221747	3068274
4044	221802	3068222
4045	221877	3068443
4046	221947	3068594
4047	222008	3068632
4048	222070	3068677
4049	222136	3068774
4050	222202	3068879
4051	222260	3068863
4052	222358	3069409
4053	222435	3069654
4054	222522	3070045
4055	222601	3070320
4056	222674	3070518
4057	222733	3070520
4058	222807	3070725
4059	222855	3070580
4060	222912	3070549
4061	222967	3070500
4062	223041	3070701
4063	223095	3070631
4064	223146	3070535
4065	223191	3070335
4066	223233	3070100
4067	223287	3070043
4068	223337	3069920
4069	223378	3069674
4070	223424	3069492
4071	223457	3069142
4072	223493	3068821
4073	223576	3069160
4074	223630	3069092
4075	223676	3068911
4076	223710	3068577
4077	223750	3068312
4078	223798	3068167
4079	223844	3067987
4080	223879	3067658
4081	223917	3067370
4082	223960	3067155
4083	224006	3066979
4084	224052	3066807
4085	224096	3066601
4086	224134	3066320
4087	224173	3066042
4088	224212	3065766
4089	224255	3065553
4090	224292	3065262
4091	224336	3065058
4092	224390	3064993
4093	224418	3064564
4094	224460	3064335
4095	224498	3064047
4096	224540	3063828
4097	224574	3063485
4098	224618	3063287
4099	224662	3063074
4100	224712	3062955
4101	224750	3062671
4102	224797	3062515
4103	224850	3062439
4104	224899	3062300
4105	224944	3062122
4106	224972	3061692
4107	225014	3061473
4108	225060	3061297
4109	225104	3061086
4110	225135	3060709
4111	225192	3060684
4112	225278	3061065
4113	225334	3061019
4114	225387	3060936
4115	225448	3060971
4116	225513	3061062
4117	225561	3060905
4118	225607	3060731
4119	225662	3060681
4120	225716	3060622
4121	225758	3060389
4122	225805	3060232
4123	225847	3060004
4124	225891	3059807
4125	225950	3059806
4126	225991	3059558
4127	226036	3059372
4128	226088	3059287
4129	226131	3059074
4130	226172	3058834
4131	226214	3058602
4132	226256	3058370
4133	226313	3058350
4134	226354	3058117
4135	226396	3057879
4136	226439	3057675
4137	226486	3057510
4138	226530	3057319
4139	226576	3057147
4140	226624	3057000
4141	226670	3056826
4142	226755	3057181
4143	226807	3057089
4144	226857	3056970
4145	226901	3056766
4146	226946	3056582
4147	226999	3056508
4148	227054	3056448
4149	227118	3056518
4150	227170	3056433
4151	227207	3056142
4152	227260	3056059
4153	227314	3055996
4154	227360	3055822
4155	227403	3055607
4156	227452	3055476
4157	227507	3055429
4158	227554	3055269
4159	227594	3055022
4160	227635	3054779
4161	227686	3054673
4162	227747	3054710
4163	227795	3054558
4164	227844	3054427
4165	227887	3054217
4166	227931	3054013
4167	227969	3053745
4168	228006	3053445
4169	228044	3053166
4170	228076	3052815
4171	228116	3052567
4172	228159	3052346
4173	228194	3052028
4174	228243	3051904
4175	228285	3051674
4176	228338	3051607
4177	228389	3051503
4178	228434	3051319
4179	228483	3051185
4180	228531	3051033
4181	228567	3050741
4182	228619	3050640
4183	228656	3050356
4184	228701	3050174
4185	228805	3050776
4186	228908	3051362
4187	228992	3051701
4188	229078	3052068
4189	229201	3052920
4190	229309	3053572
4191	229400	3054002
4192	229470	3054156
4193	229540	3054298
4194	229640	3054844
4195	229718	3055108
4196	229775	3055083
4197	229885	3055758
4198	229965	3056043
4199	230034	3056174
4200	230109	3056382
4201	230175	3056479
4202	230257	3056783
4203	230357	3057331
4204	230458	3057896
4205	230549	3058316
4206	230617	3058438
4207	230677	3058448
4208	230800	3059303
4209	230905	3059903
4210	230962	3059877
4211	231050	3060272
4212	231168	3061048
4213	231211	3060838
4214	231296	3061177
4215	231371	3061385
4216	231417	3061216
4217	231460	3061003
4218	231543	3061329
4219	231596	3061249
4220	231655	3061244
4221	231730	3061455
4222	231819	3061845
4223	231869	3061732
4224	231929	3061740
4225	232011	3062040
4226	232082	3062204
4227	232141	3062207
4228	232188	3062038
4229	232236	3061903
4230	232299	3061949
4231	232392	3062392
4232	232453	3062423
4233	232532	3062686
4234	232587	3062636
4235	232658	3062782
4236	232708	3062674
4237	232754	3062497
4238	232792	3062215
4239	232831	3061953
4240	232875	3061753
4241	232924	3061618
4242	232972	3061481
4243	233046	3061673
4244	233108	3061707
4245	233161	3061626
4246	233215	3061562
4247	233268	3061490
4248	233325	3061458
4249	233422	3061947
4250	233478	3061915
4251	233536	3061897
4252	233595	3061895
4253	233657	3061940
4254	233761	3062525
4255	233815	3062450
4256	233879	3062517
4257	233951	3062693
4258	234034	3062996
4259	234114	3063276
4260	234170	3063231
4261	234215	3063049
4262	234262	3062882
4263	234318	3062849
4264	234399	3063128
4265	234471	3063295
4266	234541	3063446
4267	234602	3063461
4268	234655	3063389
4269	234695	3063132
4270	234761	3063221
4271	234800	3062961
4272	234850	3062844
4273	234911	3062858
4274	234978	3062970
4275	235062	3063289
4276	235166	3063871
4277	235219	3063788
4278	235353	3064770
4279	235417	3064826
4280	235488	3064982
4281	235562	3065167
4282	235599	3064883
4283	235662	3064929
4284	235727	3065009
4285	235811	3065328
4286	235854	3065121
4287	235929	3065322
4288	235988	3065324
4289	236085	3065814
4290	236149	3065875
4291	236207	3065850
4292	236296	3066241
4293	236377	3066521
4294	236465	3066894
4295	236541	3067112
4296	236631	3067509
4297	236694	3067555
4298	236757	3067608
4299	236813	3067557
4300	236864	3067455
4301	236925	3067476
4302	237001	3067686
4303	237105	3068266
4304	237168	3068318
4305	237229	3068331
4306	237302	3068509
4307	237385	3068824
4308	237495	3069475
4309	237615	3070252
4310	237732	3070995
4311	237845	3071693
4312	237953	3072325
4313	238118	3073683
4314	238252	3074637
4315	238334	3074928
4316	238409	3075132
4317	238473	3075197
4318	238572	3075704
4319	238615	3075492
4320	238669	3075421
4321	238739	3075547
4322	238808	3075676
4323	238870	3075709
4324	238926	3075660
4325	239032	3076256
4326	239106	3076438
4327	239167	3076467
4328	239250	3076764
4329	239312	3076790
4330	239419	3077411
4331	239523	3077976
4332	239594	3078127
4333	239655	3078141
4334	239698	3077930
4335	239782	3078242
4336	239836	3078170
4337	239922	3078511
4338	239974	3078412
4339	240060	3078744
4340	240108	3078594
4341	240192	3078912
4342	240285	3079333
4343	240364	3079591
4344	240436	3079750
4345	240523	3080096
4346	240627	3080660
4347	240725	3081153
4348	240786	3081164
4349	240835	3081038
4350	240898	3081070
4351	240969	3081214
4352	241039	3081351
4353	241116	3081576
4354	241208	3081980
4355	241255	3081822
4356	241402	3082936
4357	241477	3083136
4358	241540	3083167
4359	241595	3083116
4360	241660	3083182
4361	241722	3083208
4362	241788	3083293
4363	241857	3083409
4364	241910	3083315
4365	241971	3083339
4366	242035	3083390
4367	242113	3083625
4368	242166	3083539
4369	242219	3083449
4370	242282	3083484
4371	242349	3083579
4372	242423	3083756
4373	242468	3083579
4374	242534	3083657
4375	242592	3083630
4376	242652	3083634
4377	242717	3083693
4378	242769	3083605
4379	242827	3083574
4380	242872	3083387
4381	242915	3083175
4382	242986	3083313
4383	243052	3083395
4384	243113	3083412
4385	243171	3083382
4386	243230	3083381
4387	243307	3083601
4388	243391	3083905
4389	243462	3084044
4390	243514	3083938
4391	243585	3084082
4392	243647	3084114
4393	243752	3084684
4394	243821	3084794
4395	243927	3085378
4396	243980	3085294
4397	244045	3085356
4398	244149	3085918
4399	244232	3086210
4400	244310	3086438
4401	244397	3086775
4402	244510	3087451
4403	244607	3087922
4404	244690	3088212
4405	244736	3088033
4406	244807	3088176
4407	244893	3088503
4408	244937	3088301
4409	244989	3088199
4410	245038	3088060
4411	245076	3087791
4412	245124	3087634
4413	245176	3087537
4414	245224	3087388
4415	245279	3087324
4416	245330	3087208
4417	245374	3087009
4418	245430	3086962
4419	245484	3086882
4420	245536	3086790
4421	245578	3086552
4422	245629	3086441
4423	245693	3086502
4424	245762	3086604
4425	245829	3086696
4426	245873	3086495
4427	245919	3086329
4428	245967	3086177
4429	246013	3085991
4430	246049	3085691
4431	246087	3085424
4432	246130	3085205
4433	246168	3084937
4434	246207	3084669
4435	246244	3084385
4436	246298	3084310
4437	246333	3084000
4438	246395	3084029
4439	246438	3083807
4440	246485	3083652
4441	246543	3083620
4442	246606	3083659
4443	246644	3083384
4444	246678	3083061
4445	246745	3083157
4446	246791	3082983
4447	246835	3082775
4448	246865	3082403
4449	246946	3082663
4450	247001	3082612
4451	247063	3082632
4452	247131	3082733
4453	247232	3083242
4454	247314	3083521
4455	247403	3083884
4456	247461	3083859
4457	247520	3083850
4458	247574	3083774
4459	247615	3083531
4460	247659	3083338
4461	247702	3083121
4462	247792	3083495
4463	247832	3083252
4464	247871	3082987
4465	247920	3082847
4466	247975	3082793
4467	248014	3082526
4468	248075	3082544
4469	248125	3082412
4470	248157	3082067
4471	248200	3081861
4472	248259	3081845
4473	248297	3081578
4474	248338	3081339
4475	248388	3081218
4476	248443	3081158
4477	248478	3080849
4478	248513	3080537
4479	248565	3080438
4480	248615	3080315
4481	248710	3080741
4482	248780	3080871
4483	248845	3080932
4484	248897	3080834
4485	248951	3080765
4486	249026	3080944
4487	249079	3080866
4488	249149	3080984
4489	249219	3081103
4490	249310	3081486
4491	249363	3081401
4492	249420	3081366
4493	249474	3081291
4494	249536	3081322
4495	249600	3081365
4496	249660	3081362
4497	249719	3081359
4498	249783	3081409
4499	249843	3081397
4500	249889	3081234
4501	249940	3081125
4502	249989	3080981
4503	250026	3080697
4504	250067	3080460
4505	250118	3080348
4506	250165	3080198
4507	250222	3080160
4508	250278	3080111
4509	250335	3080066
4510	250418	3080347
4511	250505	3080680
4512	250562	3080645
4513	250599	3080369
4514	250638	3080106
4515	250686	3079963
4516	250738	3079853
4517	250793	3079794
4518	250846	3079708
4519	250900	3079637
4520	250936	3079347
4521	250981	3079156
4522	251029	3079009
4523	251067	3078743
4524	251114	3078576
4525	251160	3078407
4526	251206	3078237
4527	251247	3078009
4528	251305	3077973
4529	251354	3077847
4530	251414	3077843
4531	251457	3077635
4532	251507	3077517
4533	251571	3077555
4534	251626	3077496
4535	251663	3077222
4536	251695	3076872
4537	251740	3076697
4538	251787	3076535
4539	251832	3076353
4540	251871	3076092
4541	251918	3075931
4542	251956	3075662
4543	251991	3075363
4544	252035	3075164
4545	252082	3075008
4546	252125	3074795
4547	252169	3074610
4548	252214	3074419
4549	252283	3074535
4550	252371	3074868
4551	252434	3074908
4552	252480	3074743
4553	252536	3074686
4554	252568	3074353
4555	252607	3074087
4556	252654	3073938
4557	252708	3073858
4558	252748	3073625
4559	252798	3073503
4560	252844	3073329
4561	252889	3073142
4562	252944	3073078
4563	252985	3072853
4564	253030	3072669
4565	253080	3072555
4566	253130	3072430
4567	253173	3072224
4568	253216	3072015
4569	253270	3071947
4570	253328	3071924
4571	253400	3072062
4572	253456	3072020
4573	253495	3071764
4574	253528	3071440
4575	253569	3071199
4576	253622	3071117
4577	253671	3070982
4578	253730	3070973
4579	253816	3071284
4580	253877	3071301
4581	253934	3071268
4582	253978	3071072
4583	254032	3071002
4584	254078	3070832
4585	254124	3070666
4586	254171	3070507
4587	254213	3070282
4588	254259	3070122
4589	254306	3069959
4590	254364	3069937
4591	254447	3070220
4592	254487	3069970
4593	254531	3069777
4594	254564	3069460
4595	254610	3069285
4596	254660	3069163
4597	254706	3069002
4598	254758	3068902
4599	254802	3068708
4600	254840	3068448
4601	254876	3068159
4602	254921	3067976
4603	254972	3067865
4604	255010	3067604
4605	255053	3067394
4606	255090	3067119
4607	255129	3066864
4608	255176	3066715
4609	255219	3066515
4610	255269	3066393
4611	255311	3066176
4612	255346	3065871
4613	255391	3065696
4614	255439	3065553
4615	255478	3065302
4616	255503	3064884
4617	255553	3064754
4618	255593	3064526
4619	255633	3064280
4620	255671	3064015
4621	255718	3063858
4622	255769	3063759
4623	255808	3063505
4624	255848	3063268
4625	255889	3063039
4626	255917	3062659
4627	255951	3062345
4628	255994	3062145
4629	256035	3061924
4630	256077	3061702
4631	256129	3061612
4632	256232	3062126
4633	256270	3061859
4634	256310	3061630
4635	256357	3061468
4636	256398	3061246
4637	256447	3061117
4638	256495	3060972
4639	256541	3060807
4640	256577	3060520
4641	256619	3060308
4642	256664	3060132
4643	256700	3059839
4644	256732	3059509
4645	256773	3059290
4646	256813	3059047
4647	256849	3058764
4648	256893	3058575
4649	256927	3058262
4650	256965	3058002
4651	256991	3057607
4652	257039	3057457
4653	257079	3057218
4654	257116	3056950
4655	257157	3056731
4656	257199	3056520
4657	257238	3056266
4658	257273	3055977
4659	257317	3055786
4660	257362	3055603
4661	257420	3055582
4662	257455	3055290
4663	257486	3054949
4664	257532	3054782
4665	257576	3054590
4666	257611	3054295
4667	257654	3054101
4668	257700	3053941
4669	257751	3053827
4670	257786	3053540
4671	257828	3053321
4672	257865	3053049
4673	257906	3052827
4674	257950	3052647
4675	257985	3052346
4676	258023	3052088
4677	258085	3052115
4678	258123	3051859
4679	258159	3051576
4680	258197	3051323
4681	258243	3051150
4682	258278	3050859
4683	258352	3051029
4684	258405	3050951
4685	258471	3051018
4686	258524	3050937
4687	258569	3050770
4688	258618	3050638
4689	258664	3050472
4690	258706	3050266
4691	258747	3050041
4692	258791	3049858
4693	258833	3049644
4694	258881	3049508
4695	258931	3049395
4696	258970	3049143
4697	259005	3048855
4698	259038	3048534
4699	259076	3048277
4700	259121	3048109
4701	259159	3047854
4702	259205	3047687
4703	259249	3047507
4704	259285	3047223
4705	259319	3046919
4706	259357	3046669
4707	259395	3046409
4708	259440	3046233
4709	259484	3046050
4710	259523	3045804
4711	259568	3045633
4712	259608	3045403
4713	259647	3045153
4714	259681	3044857
4715	259741	3044862
4716	259790	3044728
4717	259841	3044625
4718	259889	3044486
4719	259931	3044280
4720	259969	3044030
4721	260020	3043929
4722	260069	3043793
4723	260115	3043633
4724	260153	3043380
4725	260198	3043213
4726	260238	3042976
4727	260280	3042769
4728	260316	3042499
4729	260356	3042260
4730	260387	3041926
4731	260427	3041693
4732	260489	3041724
4733	260537	3041589
4734	260576	3041347
4735	260615	3041103
4736	260658	3040904
4737	260701	3040713
4738	260733	3040382
4739	260776	3040193
4740	260816	3039965
4741	260852	3039690
4742	260889	3039416
4743	260935	3039262
4744	260978	3039071
4745	261021	3038870
4746	261074	3038794
4747	261113	3038553
4748	261151	3038304
4749	261187	3038023
4750	261235	3037882
4751	261281	3037722
4752	261321	3037501
4753	261360	3037258
