iter	SMAPE	RMSE
998	4.284012893	3.928804255
999	4.282849155	3.927608579
1000	4.281584789	3.926396414
1001	4.280336209	3.925520931
1002	4.279294505	3.924636073
1003	4.278472523	3.923613893
1004	4.277294802	3.922396714
1005	4.275669827	3.920937418
1006	4.274910127	3.920237173
1007	4.273720219	3.919018451
1008	4.27264106	3.918100275
1009	4.271158666	3.916762905
1010	4.270451636	3.916026713
1011	4.269179012	3.915122191
1012	4.268487114	3.914173095
1013	4.267440835	3.913284745
1014	4.266079173	3.911710451
1015	4.265205992	3.910869196
1016	4.264826457	3.910462233
1017	4.264008138	3.909531432
1018	4.262846243	3.908450542
1019	4.261838132	3.907679607
1020	4.260645109	3.906661083
1021	4.259114654	3.905323933
1022	4.257445215	3.903940757
1023	4.256236389	3.902959238
1024	4.254654459	3.901710538
1025	4.254047231	3.900798177
1026	4.252561035	3.899652569
1027	4.251405681	3.898486595
1028	4.250409794	3.897807423
1029	4.249762732	3.897105152
1030	4.248257268	3.895575246
1031	4.247222476	3.89440989
1032	4.246456373	3.893676193
1033	4.245461876	3.892914248
1034	4.244632634	3.891977139
1035	4.243495334	3.890795094
1036	4.2423319	3.889639981
1037	4.241698344	3.888674381
1038	4.240695268	3.887849446
1039	4.240212528	3.88729159
1040	4.239564064	3.886625154
1041	4.238733923	3.885802802
1042	4.237486822	3.884519802
1043	4.236258624	3.883447827
1044	4.235383603	3.882358162
1045	4.233886786	3.880855004
1046	4.233052081	3.880037876
1047	4.232339555	3.879402253
1048	4.231125237	3.878156811
1049	4.229614166	3.876700774
1050	4.228090444	3.875518727
1051	4.227004794	3.87463179
1052	4.225540526	3.873523195
1053	4.224592637	3.872531846
1054	4.223698807	3.871743133
1055	4.222476208	3.870481938
1056	4.221390956	3.86946862
1057	4.220342472	3.868479568
1058	4.219803132	3.867926977
1059	4.218578965	3.866843873
1060	4.21761796	3.865916467
1061	4.2162126	3.864384805
1062	4.215386202	3.86346973
1063	4.214269061	3.862616783
1064	4.213315548	3.861719838
1065	4.212267939	3.860940369
1066	4.211307056	3.85994509
1067	4.210185792	3.85899428
1068	4.208980079	3.858157715
1069	4.208345697	3.857451847
1070	4.207380158	3.856394685
1071	4.206736106	3.855508025
1072	4.205869299	3.854591213
1073	4.205223969	3.85400958
1074	4.204448501	3.853152803
1075	4.203159009	3.851700599
1076	4.201662137	3.850677214
1077	4.200380708	3.849074213
1078	4.199284551	3.848063231
1079	4.197769001	3.846865933
1080	4.196555049	3.845896289
1081	4.195939557	3.845092067
1082	4.194849861	3.844132499
1083	4.193973692	3.843070673
1084	4.19297052	3.8422087
1085	4.191671711	3.84121439
1086	4.190657575	3.840110038
1087	4.189652485	3.839237261
1088	4.188909105	3.838234904
1089	4.188021502	3.837237371
1090	4.187081304	3.836343283
1091	4.185670873	3.835201381
1092	4.184261628	3.83385211
1093	4.18372934	3.833389802
1094	4.183168813	3.832779069
1095	4.181655631	3.831608662
1096	4.181138336	3.831015662
1097	4.180093663	3.829849346
1098	4.179495559	3.829168147
1099	4.17806389	3.827521517
1100	4.177434427	3.826912528
1101	4.176335062	3.825807189
1102	4.17603642	3.825425468
1103	4.175427863	3.824697685
1104	4.17506187	3.824112602
1105	4.174082825	3.822904138
1106	4.172550142	3.821637571
1107	4.171699237	3.82080738
1108	4.17087449	3.819760796
1109	4.169909483	3.818909572
1110	4.168843943	3.817832487
1111	4.167815528	3.81669921
1112	4.166773803	3.815754884
1113	4.165633746	3.814836933
1114	4.164757504	3.814073825
1115	4.163017598	3.812665678
1116	4.162140836	3.811666305
1117	4.161792099	3.811363532
1118	4.16038075	3.809891518
1119	4.159753964	3.809165608
1120	4.158295739	3.807969077
1121	4.156816625	3.806881441
1122	4.155971615	3.805923017
1123	4.155014978	3.805017927
1124	4.153521841	3.803208702
1125	4.152797998	3.802187512
1126	4.152326453	3.8017079
1127	4.151047687	3.800619749
1128	4.150102828	3.799510346
1129	4.149029368	3.798765537
1130	4.147346504	3.797453213
1131	4.145936285	3.79613034
1132	4.144424601	3.794785247
1133	4.143779756	3.794238745
1134	4.142796768	3.793425377
1135	4.141580551	3.792412855
1136	4.140674929	3.7914961
1137	4.139359917	3.790425093
1138	4.138104608	3.788978678
1139	4.137353759	3.788054643
1140	4.136025181	3.786706108
1141	4.134948706	3.78570173
1142	4.134102073	3.784863401
1143	4.133043764	3.783728401
1144	4.132337239	3.783024734
1145	4.131538061	3.782065958
1146	4.130591204	3.781116427
1147	4.12932138	3.779765174
1148	4.128077794	3.77870098
1149	4.126217842	3.776976011
1150	4.125294206	3.775790912
1151	4.124301416	3.774740464
1152	4.122866796	3.773364536
1153	4.122098255	3.772536452
1154	4.12090824	3.771399131
1155	4.120043386	3.770624145
1156	4.119203247	3.769864161
1157	4.118645187	3.769435255
1158	4.117914355	3.768598714
1159	4.116914906	3.767889979
1160	4.115745829	3.766760516
1161	4.114954705	3.766128118
1162	4.113842783	3.765192373
1163	4.113178337	3.764685141
1164	4.112132958	3.763598048
1165	4.111178373	3.762942178
1166	4.110136576	3.762105772
1167	4.109550456	3.76116129
1168	4.108496573	3.760189144
1169	4.107386298	3.759302091
1170	4.106905702	3.758757134
1171	4.105169649	3.757515699
1172	4.104308198	3.756849859
1173	4.103755648	3.756111872
1174	4.10312795	3.755495804
1175	4.102255634	3.754591371
1176	4.101510556	3.75361434
1177	4.100473672	3.752698265
1178	4.09944594	3.75162794
1179	4.098532782	3.750366655
1180	4.097486097	3.749195506
1181	4.0965994	3.748239478
1182	4.096057309	3.747860034
1183	4.0951474	3.747076752
1184	4.093753503	3.745953158
1185	4.092308299	3.744820413
1186	4.091328794	3.743585448
1187	4.090674775	3.742937038
1188	4.089430879	3.741985086
1189	4.088785404	3.741377586
1190	4.087847821	3.740355139
1191	4.086302244	3.738958747
1192	4.085026352	3.737793036
1193	4.084218028	3.737133844
1194	4.083130682	3.735851944
1195	4.082603959	3.735272348
1196	4.081875404	3.734409433
1197	4.081188194	3.73354803
1198	4.079875506	3.732512717
1199	4.078772188	3.731255757
1200	4.077953919	3.730496912
1201	4.07718883	3.729794466
1202	4.075866486	3.728618625
1203	4.074965785	3.727744224
1204	4.074071828	3.727096631
1205	4.073126622	3.726450637
1206	4.072480942	3.725902307
1207	4.071783378	3.725387929
1208	4.070631525	3.724208427
1209	4.069799159	3.723143314
1210	4.069105422	3.722264146
1211	4.068305146	3.721423491
1212	4.067197816	3.720320982
1213	4.065837701	3.719107386
1214	4.064898468	3.718111439
1215	4.064287659	3.717578017
1216	4.06348137	3.716893893
1217	4.062511927	3.715908628
1218	4.061092345	3.714406949
1219	4.060172735	3.71357065
1220	4.059198342	3.712460671
1221	4.058531952	3.711808567
1222	4.057835314	3.711098189
1223	4.057259722	3.710468185
1224	4.05631405	3.709741647
1225	4.055198005	3.708444624
1226	4.05406915	3.707495707
1227	4.053426917	3.706772481
1228	4.052112889	3.705618145
1229	4.051566748	3.70503657
1230	4.050809156	3.704286202
1231	4.050008623	3.703559562
1232	4.049091557	3.70267525
1233	4.047763787	3.701262054
1234	4.046410226	3.700010048
1235	4.04563624	3.699306409
1236	4.04483922	3.698249073
1237	4.044046611	3.697519977
1238	4.042754367	3.696449608
1239	4.041885686	3.695775898
1240	4.0409084	3.694521058
1241	4.04011239	3.693691881
1242	4.03931701	3.692959036
1243	4.038040525	3.691971589
1244	4.037026047	3.691098566
1245	4.036146111	3.689908146
1246	4.035132748	3.688887176
1247	4.033993433	3.687912192
1248	4.033050575	3.686757571
1249	4.031756359	3.685547451
1250	4.030729732	3.684356297
1251	4.030021304	3.683702548
1252	4.028822564	3.68270254
1253	4.028167519	3.682133646
1254	4.027357831	3.681363256
1255	4.026633348	3.68060084
1256	4.025851601	3.67974765
1257	4.024513276	3.67874223
1258	4.023521556	3.677818487
1259	4.022514597	3.676803742
1260	4.021618793	3.675561559
1261	4.020293343	3.674430676
1262	4.018779434	3.67310028
1263	4.018368887	3.672548557
1264	4.017481928	3.671635942
1265	4.016031917	3.67029425
1266	4.015445099	3.669528115
1267	4.014435271	3.66862307
1268	4.012730927	3.667033786
1269	4.011476034	3.66559983
1270	4.010208973	3.664150459
1271	4.009148815	3.663434981
1272	4.008609172	3.66277755
1273	4.007940452	3.662168948
1274	4.006873745	3.661510299
1275	4.006506444	3.661158186
1276	4.004973649	3.659707102
1277	4.004589411	3.659431631
1278	4.003743024	3.658604796
1279	4.003169647	3.658054476
1280	4.001758689	3.656847804
1281	4.000843203	3.656080405
1282	3.999978488	3.655240326
1283	3.999054574	3.654413559
1284	3.998468887	3.653594337
1285	3.997396846	3.652526927
1286	3.996655445	3.651692339
1287	3.995630078	3.650683951
1288	3.994717734	3.649584214
1289	3.993432638	3.648433556
1290	3.992597101	3.647519355
1291	3.991455189	3.646593218
1292	3.990795334	3.646104321
1293	3.989917995	3.645286729
1294	3.989359786	3.644771345
1295	3.988541493	3.64386988
1296	3.987302941	3.642547469
1297	3.987013864	3.642108039
1298	3.985740316	3.640916627
1299	3.984343075	3.639596621
1300	3.9833023	3.638674093
1301	3.981761659	3.637218365
1302	3.980538797	3.636290313
1303	3.979174922	3.635138474
1304	3.978055911	3.634310078
1305	3.977460921	3.633731142
1306	3.976682423	3.632971051
1307	3.975732018	3.631822838
1308	3.974361273	3.63066476
1309	3.973284137	3.629699349
1310	3.971907207	3.62831872
1311	3.971527604	3.627898778
1312	3.970290889	3.626718154
1313	3.968050191	3.624926367
1314	3.967089229	3.624172157
1315	3.965864476	3.623004635
1316	3.964445792	3.621636114
1317	3.962949902	3.620068215
1318	3.961477264	3.618755014
1319	3.960786047	3.618081634
1320	3.95967523	3.617314177
1321	3.958687437	3.616218603
1322	3.957603087	3.615202196
1323	3.956555705	3.614289262
1324	3.955481917	3.613320585
1325	3.954473134	3.612519489
1326	3.953854631	3.611813479
1327	3.953189316	3.611148034
1328	3.951510979	3.609817158
1329	3.950792916	3.609185709
1330	3.950345287	3.608759945
1331	3.949179511	3.607953128
1332	3.948222255	3.606888384
1333	3.947274826	3.606047639
1334	3.946527831	3.605337559
1335	3.945803066	3.603772852
1336	3.944715227	3.60278473
1337	3.944033803	3.602141263
1338	3.943687469	3.60186333
1339	3.942658181	3.600929774
1340	3.941721763	3.600232451
1341	3.940858863	3.599300117
1342	3.940413935	3.598924519
1343	3.939440236	3.597997144
1344	3.938123217	3.59702612
1345	3.937044399	3.596037738
1346	3.935724433	3.594949949
1347	3.935251789	3.594485042
1348	3.934464355	3.593554403
1349	3.933549908	3.592587302
1350	3.932343587	3.591540969
1351	3.931700658	3.590841318
1352	3.931164955	3.590175385
1353	3.930828298	3.589913516
1354	3.929588817	3.588961531
1355	3.928778895	3.588248397
1356	3.927599886	3.587107745
1357	3.926553535	3.585985315
1358	3.926031271	3.585490993
1359	3.925361066	3.584806696
1360	3.924190827	3.583674115
1361	3.923560767	3.583131045
1362	3.922424833	3.582102074
1363	3.921554456	3.581054267
1364	3.920983654	3.580456155
1365	3.920438615	3.579746516
1366	3.919594188	3.579108395
1367	3.918662179	3.578351782
1368	3.917511685	3.577639903
1369	3.916356836	3.576515951
1370	3.915143593	3.575068189
1371	3.914531022	3.574388519
1372	3.91360139	3.573482069
1373	3.912953609	3.572630559
1374	3.912444559	3.572159442
1375	3.911617124	3.571411612
1376	3.910835566	3.570747588
1377	3.909715581	3.569505323
1378	3.908618294	3.568645954
1379	3.90811534	3.567959823
1380	3.907343604	3.567194763
1381	3.906704816	3.566316394
1382	3.905531752	3.565219287
1383	3.904896898	3.564712917
1384	3.904113888	3.563990227
1385	3.903462586	3.563467278
1386	3.902027886	3.562286104
1387	3.90090548	3.561020648
1388	3.900089826	3.560200292
1389	3.898854985	3.559042855
1390	3.898232028	3.558271721
1391	3.897575648	3.557756231
1392	3.897121367	3.557347518
1393	3.896316471	3.556479964
1394	3.895637643	3.555911631
1395	3.894159708	3.554664169
1396	3.892997976	3.553866795
1397	3.892236334	3.553150364
1398	3.890956893	3.551889126
1399	3.890768302	3.551665879
1400	3.889583827	3.550610766
1401	3.889099269	3.549930998
1402	3.888792398	3.54954444
1403	3.887632873	3.548141781
1404	3.886733915	3.546927739
1405	3.885829584	3.545935769
1406	3.885446599	3.545401428
1407	3.884525228	3.54476433
1408	3.884075641	3.544332521
1409	3.883188495	3.543633358
1410	3.881818634	3.542346999
1411	3.881018058	3.541466667
1412	3.880455891	3.540827259
1413	3.879659473	3.540119896
1414	3.878400507	3.539101367
1415	3.877673691	3.538268333
1416	3.876846352	3.537630073
1417	3.875634031	3.536476134
1418	3.874080797	3.535244105
1419	3.87294696	3.534334863
1420	3.871820893	3.533408869
1421	3.870885125	3.532223201
1422	3.869258018	3.531008198
1423	3.868104363	3.529946583
1424	3.867429706	3.529228725
1425	3.866426023	3.52819382
1426	3.86517372	3.527302034
1427	3.86434284	3.526309825
1428	3.8627583	3.525128666
1429	3.86222529	3.524552969
1430	3.861478639	3.523846823
1431	3.860963383	3.523273962
1432	3.86039306	3.522574704
1433	3.859040822	3.521550359
1434	3.858225379	3.520776333
1435	3.857569691	3.52014412
1436	3.856521946	3.519035862
1437	3.855815058	3.518457923
1438	3.854915861	3.517700089
1439	3.853917163	3.516896346
1440	3.853128944	3.516240391
1441	3.852573098	3.515787717
1442	3.851571099	3.514950759
1443	3.850986334	3.514302871
1444	3.850196153	3.513398766
1445	3.849302832	3.51270738
1446	3.848507178	3.512023153
1447	3.847571038	3.511106144
1448	3.84577877	3.509709035
1449	3.845209443	3.509242046
1450	3.844130715	3.508204914
1451	3.843202334	3.507171592
1452	3.842318184	3.506274673
1453	3.841844931	3.505789967
1454	3.841170982	3.505166912
1455	3.840108366	3.504125037
1456	3.838762787	3.502973133
1457	3.837560544	3.501958332
1458	3.836758552	3.501173451
1459	3.836239968	3.500753496
1460	3.835627056	3.500013181
1461	3.834824684	3.499145123
1462	3.833903577	3.498169482
1463	3.833087918	3.497231956
1464	3.832649822	3.496760279
1465	3.832048059	3.496252199
1466	3.831391644	3.495458091
1467	3.830552282	3.494324034
1468	3.829697204	3.493601495
1469	3.828099165	3.492218338
1470	3.827099041	3.491154623
1471	3.826827611	3.490825797
1472	3.826165811	3.490275597
1473	3.825059379	3.489123329
1474	3.82399019	3.488200685
1475	3.822881491	3.487247022
1476	3.821982504	3.486250269
1477	3.821121708	3.485323456
1478	3.819844928	3.483959054
1479	3.818453144	3.482790392
1480	3.817412907	3.482022156
1481	3.816656443	3.481215428
1482	3.815314007	3.479648659
1483	3.814945934	3.479320161
1484	3.814042666	3.478464184
1485	3.812819062	3.477235203
1486	3.812049806	3.476609637
1487	3.811283209	3.475965997
1488	3.810409188	3.475206128
1489	3.809330058	3.474190296
1490	3.808374005	3.47325493
1491	3.807107573	3.472190326
1492	3.8065365	3.471364702
1493	3.805631901	3.470514479
1494	3.804674294	3.469529903
1495	3.803878217	3.468767352
1496	3.803179571	3.468196493
1497	3.80209651	3.467245714
1498	3.801176797	3.466681253
1499	3.800204107	3.465540451
1500	3.799710096	3.465109645
1501	3.798855209	3.46451662
1502	3.797954252	3.463625847
1503	3.797413132	3.462896175
1504	3.797072056	3.462665183
1505	3.795820555	3.461519677
1506	3.795304778	3.461040278
1507	3.794266112	3.46011669
1508	3.793772927	3.459669745
1509	3.792921974	3.458788876
1510	3.791904659	3.457846676
1511	3.79040318	3.456505722
1512	3.78952732	3.45579573
1513	3.7884058	3.454893934
1514	3.78789476	3.454335259
1515	3.787059119	3.453504135
1516	3.786042747	3.452390064
1517	3.784939102	3.451342272
1518	3.783624449	3.450163701
1519	3.782308829	3.449059474
1520	3.781214542	3.448072143
1521	3.779806274	3.447115892
1522	3.779054386	3.446516325
1523	3.778242406	3.445621016
1524	3.77746176	3.445003023
1525	3.776523201	3.443933524
1526	3.775722597	3.443355638
1527	3.774670101	3.442469089
1528	3.773664704	3.441715433
1529	3.772945974	3.441058696
1530	3.772153844	3.440241026
1531	3.771406406	3.439665666
1532	3.770485205	3.438918107
1533	3.769448755	3.438206562
1534	3.768387831	3.437236577
1535	3.767859844	3.43682369
1536	3.767123102	3.436163187
1537	3.76609519	3.435216946
1538	3.765541485	3.434591381
1539	3.764788177	3.433920825
1540	3.764371276	3.433482779
1541	3.763590285	3.432833903
1542	3.762823104	3.432081256
1543	3.76221033	3.431426897
1544	3.760793296	3.430301301
1545	3.760053422	3.429547948
1546	3.758653526	3.428446924
1547	3.757782782	3.427779273
1548	3.757525157	3.427549236
1549	3.756757636	3.426677621
1550	3.755942169	3.425801012
1551	3.755196809	3.425210502
1552	3.75488009	3.424731602
1553	3.754116346	3.424018574
1554	3.753676322	3.423431642
1555	3.753045858	3.422649051
1556	3.752015307	3.421711644
1557	3.751583137	3.421177283
1558	3.750580766	3.420469015
1559	3.749772798	3.419685217
1560	3.748405985	3.418433411
1561	3.7473275	3.417724874
1562	3.74650926	3.416933674
1563	3.745537383	3.416078104
1564	3.744786744	3.415167447
1565	3.744106502	3.414597118
1566	3.743115727	3.413811854
1567	3.742323405	3.41319694
1568	3.741410999	3.412497123
1569	3.740575796	3.41181573
1570	3.739611237	3.411118057
1571	3.738411984	3.410161349
1572	3.73748896	3.409353026
1573	3.737358877	3.409123196
1574	3.736558003	3.408469995
1575	3.734855358	3.407171842
1576	3.734304359	3.406748853
1577	3.733400671	3.406021398
1578	3.732482017	3.405136479
1579	3.731527167	3.404357347
1580	3.730440858	3.403369083
1581	3.729667529	3.402567785
1582	3.728305655	3.401417118
1583	3.726916739	3.400244612
1584	3.726500628	3.399749831
1585	3.72585798	3.399271568
1586	3.725014259	3.398526721
1587	3.724186857	3.397715992
1588	3.723156534	3.396871617
1589	3.722244032	3.396107257
1590	3.721778697	3.395461319
1591	3.720834907	3.394684745
1592	3.719828716	3.393810482
1593	3.718938651	3.392915155
1594	3.718054948	3.392031469
1595	3.717511726	3.391478353
1596	3.716872146	3.390693489
1597	3.715914647	3.389734926
1598	3.715028627	3.388894754
1599	3.71403049	3.387958024
1600	3.713095364	3.387154071
1601	3.712497473	3.386721579
